id,val_1,val_2,val_3,id_node,type,index,id_parent
864,40,3858,0,430,2,1,430
865,49,2992,0,431,2,0,431
866,40,3810,0,431,2,1,431
867,49,3076,0,432,2,0,432
868,40,3761,0,432,2,1,432
869,49,3161,0,433,2,0,433
870,40,3711,0,433,2,1,433
871,49,3246,0,434,2,0,434
872,40,3661,0,434,2,1,434
873,49,3332,0,435,2,0,435
874,40,3610,0,435,2,1,435
875,49,3418,0,436,2,0,436
876,40,3559,0,436,2,1,436
877,49,3506,0,437,2,0,437
878,40,3506,0,437,2,1,437
879,49,3559,0,438,2,0,438
880,40,3418,0,438,2,1,438
881,49,3610,0,439,2,0,439
882,40,3332,0,439,2,1,439
883,49,3661,0,440,2,0,440
884,40,3246,0,440,2,1,440
885,49,3711,0,441,2,0,441
886,40,3161,0,441,2,1,441
887,49,3761,0,442,2,0,442
888,40,3076,0,442,2,1,442
889,49,3810,0,443,2,0,443
890,40,2992,0,443,2,1,443
891,49,3858,0,444,2,0,444
892,40,2909,0,444,2,1,444
893,49,3905,0,445,2,0,445
894,40,2827,0,445,2,1,445
895,49,3951,0,446,2,0,446
896,40,2745,0,446,2,1,446
897,49,3997,0,447,2,0,447
898,40,2664,0,447,2,1,447
899,2015,0,0,1,4,2,1
900,3759,50,0,2,4,1,2
901,13111,0,0,3,5,1,3
902,12790,10,0,2,4,2,2
903,2,0,0,448,1,0,448
904,3,0,0,449,1,0,449
905,4,0,0,450,1,0,450
906,-3,0,0,451,1,0,451
907,1641,10,0,451,4,1,451
908,13145,10,0,450,4,1,450
909,2015,10,0,449,4,1,449
910,11428,20,0,448,4,1,448
927,11428,1,0,44,4,1,44
928,13150,0,0,459,5,0,459
929,13151,0,0,460,5,0,460
930,13153,0,0,461,5,0,461
931,13154,0,0,462,5,0,462
932,13155,0,0,463,5,0,463
933,13156,0,0,464,5,0,464
934,13157,0,0,465,5,0,465
935,13158,0,0,466,5,0,466
936,13159,0,0,467,5,0,467
937,13160,0,0,468,5,0,468
938,13161,0,0,469,5,0,469
939,13162,0,0,470,5,0,470
940,13163,0,0,471,5,0,471
941,13164,0,0,472,5,0,472
942,13165,0,0,473,5,0,473
943,13166,0,0,474,5,0,474
944,13167,0,0,475,5,0,475
945,13168,0,0,476,5,0,476
946,13169,0,0,477,5,0,477
947,13152,0,0,478,5,0,478
948,13170,0,0,479,5,0,479
949,13171,0,0,480,5,0,480
950,13172,0,0,481,5,0,481
951,13173,0,0,482,5,0,482
952,13174,0,0,483,5,0,483
953,13175,0,0,484,5,0,484
954,13176,0,0,485,5,0,485
955,32,7012,0,486,2,0,486
956,36,7012,0,487,2,0,487
957,49,7012,0,488,2,0,488
958,32,7012,0,489,2,0,489
959,40,7012,0,490,2,0,490
960,40,7012,0,491,2,0,491
961,40,7012,0,492,2,0,492
966,13162,1,0,497,5,0,497
967,50,0,0,497,1,1,497
968,13181,0,0,498,4,0,498
969,2,4,0,3,6,2,3
970,1,2,0,497,6,2,497
971,1,1,0,1,7,3,1
972,1,0,0,499,1,0,499
973,11428,1,0,499,4,1,499
974,1,2,0,497,7,3,497
975,13150,0,0,19,5,2,19
976,13150,0,0,20,5,2,20
977,13150,0,0,21,5,2,21
978,13150,0,0,22,5,2,22
979,13150,0,0,23,5,2,23
980,13150,0,0,24,5,2,24
981,13150,0,0,25,5,2,25
982,13150,0,0,26,5,2,26
983,13150,0,0,27,5,2,27
984,13150,0,0,28,5,2,28
985,13150,0,0,29,5,2,29
986,13150,0,0,30,5,2,30
987,13150,0,0,31,5,2,31
988,13150,0,0,32,5,2,32
989,13150,0,0,33,5,2,33
990,13150,0,0,34,5,2,34
991,13150,0,0,35,5,2,35
992,13150,0,0,36,5,2,36
993,13150,0,0,37,5,2,37
994,13150,0,0,38,5,2,38
995,13150,0,0,39,5,2,39
996,13151,0,0,45,5,2,45
997,13151,0,0,46,5,2,46
998,13151,0,0,47,5,2,47
999,13151,0,0,48,5,2,48
1000,13151,0,0,49,5,2,49
1001,13151,0,0,50,5,2,50
1002,13151,0,0,51,5,2,51
1003,13151,0,0,52,5,2,52
1004,13151,0,0,53,5,2,53
1005,13151,0,0,54,5,2,54
1006,13151,0,0,55,5,2,55
1007,13151,0,0,56,5,2,56
1008,13151,0,0,57,5,2,57
1009,13151,0,0,58,5,2,58
1010,13151,0,0,59,5,2,59
1011,13151,0,0,60,5,2,60
1012,13151,0,0,61,5,2,61
1013,13151,0,0,62,5,2,62
1014,13151,0,0,63,5,2,63
1015,13151,0,0,64,5,2,64
1016,13151,0,0,65,5,2,65
1017,13151,0,0,66,5,2,66
1018,13151,0,0,67,5,2,67
1019,13151,0,0,68,5,2,68
1020,13151,0,0,69,5,2,69
1021,13151,0,0,70,5,2,70
1022,13151,0,0,71,5,2,71
1023,13151,0,0,72,5,2,72
1024,13151,0,0,73,5,2,73
1025,13151,0,0,74,5,2,74
1026,13151,0,0,75,5,2,75
1027,13151,0,0,76,5,2,76
1028,13151,0,0,77,5,2,77
1029,13151,0,0,78,5,2,78
1030,13151,0,0,79,5,2,79
1031,13151,0,0,80,5,2,80
1032,13151,0,0,81,5,2,81
1033,13151,0,0,82,5,2,82
1034,13151,0,0,83,5,2,83
1035,13151,0,0,84,5,2,84
1036,13151,0,0,85,5,2,85
1037,13151,0,0,86,5,2,86
1038,13152,0,0,87,5,2,87
1039,13152,0,0,88,5,2,88
1040,13152,0,0,89,5,2,89
1041,13152,0,0,90,5,2,90
1042,13152,0,0,91,5,2,91
1043,13152,0,0,92,5,2,92
1044,13152,0,0,93,5,2,93
1045,13152,0,0,94,5,2,94
1046,13152,0,0,95,5,2,95
1047,13152,0,0,96,5,2,96
1048,13152,0,0,97,5,2,97
1049,13152,0,0,98,5,2,98
1050,13152,0,0,99,5,2,99
1051,13152,0,0,100,5,2,100
1052,13152,0,0,101,5,2,101
1053,13152,0,0,102,5,2,102
1054,13152,0,0,103,5,2,103
1055,13152,0,0,104,5,2,104
1056,13152,0,0,105,5,2,105
1057,13152,0,0,106,5,2,106
1058,13152,0,0,107,5,2,107
1059,13156,0,0,108,5,2,108
1060,13156,0,0,109,5,2,109
1061,13156,0,0,110,5,2,110
1062,13156,0,0,111,5,2,111
1063,13156,0,0,112,5,2,112
1064,13156,0,0,113,5,2,113
1065,13156,0,0,114,5,2,114
1066,13156,0,0,115,5,2,115
1067,13156,0,0,116,5,2,116
1068,13156,0,0,117,5,2,117
1069,13156,0,0,118,5,2,118
1070,13156,0,0,119,5,2,119
1071,13156,0,0,120,5,2,120
1072,13156,0,0,121,5,2,121
1073,13156,0,0,122,5,2,122
1074,13156,0,0,123,5,2,123
1075,13156,0,0,124,5,2,124
1076,13156,0,0,125,5,2,125
1077,13156,0,0,126,5,2,126
1078,13156,0,0,127,5,2,127
1079,13156,0,0,128,5,2,128
1080,13150,0,0,129,5,2,129
1081,13150,0,0,130,5,2,130
1082,13150,0,0,131,5,2,131
1083,13150,0,0,132,5,2,132
1084,13150,0,0,133,5,2,133
1085,13150,0,0,134,5,2,134
1086,13150,0,0,135,5,2,135
1087,13150,0,0,136,5,2,136
1088,13150,0,0,137,5,2,137
1089,13150,0,0,138,5,2,138
1090,13150,0,0,139,5,2,139
1091,13150,0,0,140,5,2,140
1092,13150,0,0,141,5,2,141
1093,13150,0,0,142,5,2,142
1094,13150,0,0,143,5,2,143
1095,13150,0,0,144,5,2,144
1096,13150,0,0,145,5,2,145
1097,13150,0,0,146,5,2,146
1098,13150,0,0,147,5,2,147
1099,13150,0,0,148,5,2,148
1100,13150,0,0,149,5,2,149
1101,13157,0,0,150,5,2,150
1102,13157,0,0,151,5,2,151
1103,13157,0,0,152,5,2,152
1104,13157,0,0,153,5,2,153
1105,13157,0,0,154,5,2,154
1106,13157,0,0,155,5,2,155
1107,13157,0,0,156,5,2,156
1108,13157,0,0,157,5,2,157
1109,13157,0,0,158,5,2,158
1110,13157,0,0,159,5,2,159
1111,13157,0,0,160,5,2,160
1112,13157,0,0,161,5,2,161
1113,13157,0,0,162,5,2,162
1114,13157,0,0,163,5,2,163
1115,13157,0,0,164,5,2,164
1116,13157,0,0,165,5,2,165
1117,13157,0,0,166,5,2,166
1118,13157,0,0,167,5,2,167
1119,13157,0,0,168,5,2,168
1120,13157,0,0,169,5,2,169
1121,13157,0,0,170,5,2,170
1122,13156,0,0,175,5,2,175
1123,13156,0,0,176,5,2,176
1124,13156,0,0,177,5,2,177
1125,13156,0,0,178,5,2,178
1126,13156,0,0,179,5,2,179
1127,13156,0,0,180,5,2,180
1128,13156,0,0,181,5,2,181
1129,13156,0,0,182,5,2,182
1130,13156,0,0,183,5,2,183
1131,13156,0,0,184,5,2,184
1132,13156,0,0,185,5,2,185
1133,13156,0,0,186,5,2,186
1134,13156,0,0,187,5,2,187
1135,13156,0,0,188,5,2,188
1136,13156,0,0,189,5,2,189
1137,13156,0,0,190,5,2,190
1138,13156,0,0,191,5,2,191
1139,13156,0,0,192,5,2,192
1140,13156,0,0,193,5,2,193
1141,13156,0,0,194,5,2,194
1142,13156,0,0,195,5,2,195
1143,13161,0,0,196,5,2,196
1144,13161,0,0,197,5,2,197
1145,13161,0,0,198,5,2,198
1146,13161,0,0,199,5,2,199
1147,13161,0,0,200,5,2,200
1148,13161,0,0,201,5,2,201
1149,13161,0,0,202,5,2,202
1150,13161,0,0,203,5,2,203
1151,13161,0,0,204,5,2,204
1152,13161,0,0,205,5,2,205
1153,13161,0,0,206,5,2,206
1154,13161,0,0,207,5,2,207
1155,13161,0,0,208,5,2,208
1156,13161,0,0,209,5,2,209
1157,13161,0,0,210,5,2,210
1158,13161,0,0,211,5,2,211
1159,13161,0,0,212,5,2,212
1160,13161,0,0,213,5,2,213
1161,13161,0,0,214,5,2,214
1162,13161,0,0,215,5,2,215
1163,13161,0,0,216,5,2,216
1164,13157,0,0,217,5,2,217
1165,13157,0,0,218,5,2,218
1166,13157,0,0,219,5,2,219
1167,13157,0,0,220,5,2,220
1168,13157,0,0,221,5,2,221
1169,13157,0,0,222,5,2,222
1170,13157,0,0,223,5,2,223
1171,13157,0,0,224,5,2,224
1172,13157,0,0,225,5,2,225
1173,13157,0,0,226,5,2,226
1174,13157,0,0,227,5,2,227
1175,13157,0,0,228,5,2,228
1176,13157,0,0,229,5,2,229
1177,13157,0,0,230,5,2,230
1178,13157,0,0,231,5,2,231
1179,13157,0,0,232,5,2,232
1180,13157,0,0,233,5,2,233
1181,13157,0,0,234,5,2,234
1182,13157,0,0,235,5,2,235
1183,13157,0,0,236,5,2,236
1184,13157,0,0,237,5,2,237
1185,13152,0,0,238,5,2,238
1186,13152,0,0,239,5,2,239
1187,13152,0,0,240,5,2,240
1188,13152,0,0,241,5,2,241
1189,13152,0,0,242,5,2,242
1190,13152,0,0,243,5,2,243
1191,13152,0,0,244,5,2,244
1192,13152,0,0,245,5,2,245
1193,13152,0,0,246,5,2,246
1194,13152,0,0,247,5,2,247
1195,13152,0,0,248,5,2,248
1196,13152,0,0,249,5,2,249
1197,13152,0,0,250,5,2,250
1198,13152,0,0,251,5,2,251
1199,13152,0,0,252,5,2,252
1200,13152,0,0,253,5,2,253
1201,13152,0,0,254,5,2,254
1202,13152,0,0,255,5,2,255
1203,13152,0,0,256,5,2,256
1204,13152,0,0,257,5,2,257
1205,13152,0,0,258,5,2,258
1206,13157,0,0,259,5,2,259
1207,13157,0,0,260,5,2,260
1208,13157,0,0,261,5,2,261
1209,13157,0,0,262,5,2,262
1210,13157,0,0,263,5,2,263
1211,13157,0,0,264,5,2,264
1212,13157,0,0,265,5,2,265
1213,13157,0,0,266,5,2,266
1214,13157,0,0,267,5,2,267
1215,13157,0,0,268,5,2,268
1216,13157,0,0,269,5,2,269
1217,13157,0,0,270,5,2,270
1218,13157,0,0,271,5,2,271
1219,13157,0,0,272,5,2,272
1220,13157,0,0,273,5,2,273
1221,13157,0,0,274,5,2,274
1222,13157,0,0,275,5,2,275
1223,13157,0,0,276,5,2,276
1224,13157,0,0,277,5,2,277
1225,13157,0,0,278,5,2,278
1226,13157,0,0,279,5,2,279
1227,13161,0,0,280,5,2,280
1228,13161,0,0,281,5,2,281
1229,13161,0,0,282,5,2,282
1230,13161,0,0,283,5,2,283
1231,13161,0,0,284,5,2,284
1232,13161,0,0,285,5,2,285
1233,13161,0,0,286,5,2,286
1234,13161,0,0,287,5,2,287
1235,13161,0,0,288,5,2,288
1236,13161,0,0,289,5,2,289
1237,13161,0,0,290,5,2,290
1238,13161,0,0,291,5,2,291
1239,13161,0,0,292,5,2,292
1240,13161,0,0,293,5,2,293
1241,13161,0,0,294,5,2,294
1242,13161,0,0,295,5,2,295
1243,13161,0,0,296,5,2,296
1244,13161,0,0,297,5,2,297
1245,13161,0,0,298,5,2,298
1246,13161,0,0,299,5,2,299
1247,13161,0,0,300,5,2,300
1248,13152,0,0,301,5,2,301
1249,13152,0,0,302,5,2,302
1250,13152,0,0,303,5,2,303
1251,13152,0,0,304,5,2,304
1252,13152,0,0,305,5,2,305
1253,13152,0,0,306,5,2,306
1254,13152,0,0,307,5,2,307
1255,13152,0,0,308,5,2,308
1256,13152,0,0,309,5,2,309
1257,13152,0,0,310,5,2,310
1258,13152,0,0,311,5,2,311
1259,13152,0,0,312,5,2,312
1260,13152,0,0,313,5,2,313
1261,13152,0,0,314,5,2,314
1262,13152,0,0,315,5,2,315
1263,13152,0,0,316,5,2,316
1264,13152,0,0,317,5,2,317
1265,13152,0,0,318,5,2,318
1266,13152,0,0,319,5,2,319
1267,13152,0,0,320,5,2,320
1268,13152,0,0,321,5,2,321
1269,13161,0,0,322,5,2,322
1270,13161,0,0,323,5,2,323
1271,13161,0,0,324,5,2,324
1272,13161,0,0,325,5,2,325
1273,13161,0,0,326,5,2,326
1274,13161,0,0,327,5,2,327
1275,13161,0,0,328,5,2,328
1276,13161,0,0,329,5,2,329
1277,13161,0,0,330,5,2,330
1278,13161,0,0,331,5,2,331
1279,13161,0,0,332,5,2,332
1280,13161,0,0,333,5,2,333
1281,13161,0,0,334,5,2,334
1282,13161,0,0,335,5,2,335
1283,13161,0,0,336,5,2,336
1284,13161,0,0,337,5,2,337
1285,13161,0,0,338,5,2,338
1286,13161,0,0,339,5,2,339
1287,13161,0,0,340,5,2,340
1288,13161,0,0,341,5,2,341
1289,13161,0,0,342,5,2,342
1290,13152,0,0,343,5,2,343
1291,13152,0,0,344,5,2,344
1292,13152,0,0,345,5,2,345
1293,13152,0,0,346,5,2,346
1294,13152,0,0,347,5,2,347
1295,13152,0,0,348,5,2,348
1296,13152,0,0,349,5,2,349
1297,13152,0,0,350,5,2,350
1298,13152,0,0,351,5,2,351
1299,13152,0,0,352,5,2,352
1300,13152,0,0,353,5,2,353
1301,13152,0,0,354,5,2,354
1302,13152,0,0,355,5,2,355
1303,13152,0,0,356,5,2,356
1304,13152,0,0,357,5,2,357
1305,13152,0,0,358,5,2,358
1306,13152,0,0,359,5,2,359
1307,13152,0,0,360,5,2,360
1308,13152,0,0,361,5,2,361
1309,13152,0,0,362,5,2,362
1310,13152,0,0,363,5,2,363
1311,13157,0,0,364,5,2,364
1312,13157,0,0,365,5,2,365
1313,13157,0,0,366,5,2,366
1314,13157,0,0,367,5,2,367
1315,13157,0,0,368,5,2,368
1316,13157,0,0,369,5,2,369
1317,13157,0,0,370,5,2,370
1318,13157,0,0,371,5,2,371
1319,13157,0,0,372,5,2,372
1320,13157,0,0,373,5,2,373
1321,13157,0,0,374,5,2,374
1322,13157,0,0,375,5,2,375
1323,13157,0,0,376,5,2,376
1324,13157,0,0,377,5,2,377
1325,13157,0,0,378,5,2,378
1326,13157,0,0,379,5,2,379
1327,13157,0,0,380,5,2,380
1328,13157,0,0,381,5,2,381
1329,13157,0,0,382,5,2,382
1330,13157,0,0,383,5,2,383
1331,13157,0,0,384,5,2,384
1332,13161,0,0,385,5,2,385
1333,13161,0,0,386,5,2,386
1334,13161,0,0,387,5,2,387
1335,13161,0,0,388,5,2,388
1336,13161,0,0,389,5,2,389
1337,13161,0,0,390,5,2,390
1338,13161,0,0,391,5,2,391
1339,13161,0,0,392,5,2,392
1340,13161,0,0,393,5,2,393
1341,13161,0,0,394,5,2,394
1342,13161,0,0,395,5,2,395
1343,13161,0,0,396,5,2,396
1344,13161,0,0,397,5,2,397
1345,13161,0,0,398,5,2,398
1346,13161,0,0,399,5,2,399
1347,13161,0,0,400,5,2,400
1348,13161,0,0,401,5,2,401
1349,13161,0,0,402,5,2,402
1350,13161,0,0,403,5,2,403
1351,13161,0,0,404,5,2,404
1352,13161,0,0,405,5,2,405
1353,13157,0,0,406,5,2,406
1354,13157,0,0,407,5,2,407
1355,13157,0,0,408,5,2,408
1356,13157,0,0,409,5,2,409
1357,13157,0,0,410,5,2,410
1358,13157,0,0,411,5,2,411
1359,13157,0,0,412,5,2,412
1360,13157,0,0,413,5,2,413
1361,13157,0,0,414,5,2,414
1362,13157,0,0,415,5,2,415
1363,13157,0,0,416,5,2,416
1364,13157,0,0,417,5,2,417
1365,13157,0,0,418,5,2,418
1366,13157,0,0,419,5,2,419
1367,13157,0,0,420,5,2,420
1368,13157,0,0,421,5,2,421
1369,13157,0,0,422,5,2,422
1370,13157,0,0,423,5,2,423
1371,13157,0,0,424,5,2,424
1372,13157,0,0,425,5,2,425
1373,13157,0,0,426,5,2,426
1374,13161,0,0,427,5,2,427
1375,13161,0,0,428,5,2,428
1376,13161,0,0,429,5,2,429
1377,13161,0,0,430,5,2,430
1378,13161,0,0,431,5,2,431
1379,13161,0,0,432,5,2,432
1380,13161,0,0,433,5,2,433
1381,13161,0,0,434,5,2,434
1382,13161,0,0,435,5,2,435
1383,13161,0,0,436,5,2,436
1384,13161,0,0,437,5,2,437
1385,13161,0,0,438,5,2,438
1386,13161,0,0,439,5,2,439
1387,13161,0,0,440,5,2,440
1388,13161,0,0,441,5,2,441
1389,13161,0,0,442,5,2,442
1390,13161,0,0,443,5,2,443
1391,13161,0,0,444,5,2,444
1392,13161,0,0,445,5,2,445
1393,13161,0,0,446,5,2,446
1394,13161,0,0,447,5,2,447
1395,13176,0,0,486,5,1,486
1396,13171,0,0,488,5,1,488
1397,13170,0,0,487,5,1,487
1398,13176,0,0,489,5,1,489
1399,13172,0,0,490,5,1,490
1400,13172,0,0,491,5,1,491
1401,13172,0,0,492,5,1,492
1402,10,0,0,1,8,4,1
1406,5,0,0,2,9,3,2
1407,5,53,0,503,2,0,503
1408,5,106,0,504,2,0,504
1409,5,159,0,505,2,0,505
1410,5,-53,0,506,2,0,506
1411,5,-106,0,507,2,0,507
1412,5,-159,0,508,2,0,508
1413,7,79,0,509,2,0,509
1414,7,158,0,510,2,0,510
1415,7,237,0,511,2,0,511
1416,7,-79,0,512,2,0,512
1417,7,-158,0,513,2,0,513
1418,7,-237,0,514,2,0,514
1419,1,0,0,449,7,2,449
1420,4,0,0,451,7,2,451
1421,3,0,0,450,7,2,450
1422,1,0,0,515,7,0,515
1423,5,0,0,516,7,0,516
1424,3,5259,0,517,2,0,517
1425,6,0,0,15,9,2,15
1426,5,0,0,171,9,2,171
1427,500,0,0,2,10,4,2
1428,-12,0,0,518,1,0,518
1430,-10,0,0,519,1,0,519
1431,-8,0,0,520,1,0,520
1432,-6,0,0,521,1,0,521
1433,-5,0,0,522,1,0,522
1434,1,7,0,523,6,0,523
1435,5,0,0,518,7,1,518
1436,5,0,0,519,7,1,519
1437,5,0,0,520,7,1,520
1438,5,0,0,521,7,1,521
1439,5,0,0,522,7,1,522
1440,1,0,0,524,7,0,524
1441,2015,0,0,524,4,1,524
1442,-10,0,0,518,8,2,518
1443,-8,0,0,519,8,2,519
1444,-6,0,0,520,8,2,520
1445,-5,0,0,521,8,2,521
1447,6,0,0,525,7,0,525
1448,7,0,0,526,7,0,526
1449,1,0,0,526,1,1,526
1450,13185,0,0,526,4,2,526
1451,8,0,0,527,7,0,527
1452,2,0,0,527,1,1,527
1453,13186,0,0,527,4,2,527
1454,13187,0,0,525,4,1,525
1455,1,1,0,528,9,0,528
1456,0,0,0,529,0,0,529
1457,0,0,0,530,0,0,530
1458,0,0,0,531,0,0,531
1459,0,0,0,532,0,0,532
1460,0,0,0,533,0,0,533
1461,0,0,0,534,0,0,534
1462,0,0,0,535,0,0,535
1463,0,0,0,536,0,0,536
1464,0,0,0,537,0,0,537
1465,0,0,0,538,0,0,538
1466,0,0,0,539,0,0,539
1467,0,0,0,540,0,0,540
1468,0,0,0,541,0,0,541
1469,0,0,0,542,0,0,542
1470,0,0,0,543,0,0,543
1471,0,0,0,544,0,0,544
1472,4,0,0,545,3,0,545
1473,2,0,0,545,1,1,545
1474,6,0,0,545,9,2,545
1475,1,0,0,546,1,0,546
1476,11428,1,0,546,4,1,546
1477,1,0,0,547,1,0,547
1478,11428,1,0,547,4,1,547
1479,0,0,0,548,0,0,548
1480,0,0,0,549,0,0,549
1481,4,5259,0,550,2,0,550
1482,5,5259,0,551,2,0,551
1483,0,0,0,552,1,0,552
1484,0,0,0,552,8,1,552
1485,0,0,0,553,1,0,553
1486,0,0,0,553,8,1,553
1487,0,0,0,554,1,0,554
1488,0,0,0,554,8,1,554
1489,14,0,0,555,1,0,555
1490,0,0,0,555,8,1,555
1491,0,0,0,556,1,0,556
1492,0,0,0,556,8,1,556
1493,0,0,0,557,1,0,557
1494,0,0,0,557,8,1,557
1495,7,0,0,558,7,0,558
1496,1,0,0,558,1,1,558
1497,13185,0,0,558,4,2,558
1498,8,0,0,559,7,0,559
1499,2,0,0,559,1,1,559
1500,13186,0,0,559,4,2,559
1501,1,0,0,560,1,0,560
1502,11428,1,0,560,4,1,560
1503,1,0,0,561,1,0,561
1504,11428,1,0,561,4,1,561
1505,1,0,0,562,1,0,562
1506,11428,1,0,562,4,1,562
1507,1,7,0,563,6,0,563
1508,1,7,0,564,6,0,564
1509,1,7,0,565,6,0,565
1510,1,0,0,566,1,0,566
1511,2015,0,0,566,4,1,566
1512,125,0,0,566,10,2,566
1513,2,0,0,567,1,0,567
1514,13145,0,0,567,4,1,567
1515,200,0,0,567,10,2,567
1516,3,0,0,567,7,3,567
1517,1,0,0,566,7,3,566
1518,4,0,0,558,3,3,558
1519,4,0,0,559,3,3,559
1521,13145,0,0,569,4,0,569
1522,2015,0,0,570,4,0,570
1523,1,0,0,571,1,0,571
1524,11428,1,0,571,4,1,571
1525,1,7,0,572,6,0,572
1526,0,0,0,573,1,0,573
1527,-10,0,0,573,8,1,573
1529,4,0,0,575,3,0,575
1530,4,0,0,575,1,1,575
1531,6,0,0,575,9,2,575
1532,4,0,0,576,3,0,576
1533,6,0,0,576,1,1,576
1534,6,0,0,576,9,2,576
1535,3,0,0,577,3,0,577
1536,2,0,0,577,1,1,577
1537,5,0,0,577,9,2,577
1539,2,0,0,579,1,0,579
1540,1,0,0,579,8,1,579
1541,3859,0,0,580,5,0,580
1542,6,0,0,580,9,1,580
1543,13145,0,0,581,5,0,581
1544,6,0,0,581,9,1,581
1545,3,0,0,581,7,2,581
1546,1,0,0,580,7,2,580
1547,631,1,0,582,11,0,582
1548,861,0,0,583,11,0,583
1549,13201,0,0,584,4,0,584
1550,13202,0,0,585,4,0,585
1551,6,0,0,585,7,1,585
1552,13205,0,0,586,4,0,586
1553,7,0,0,586,7,1,586
1554,13204,0,0,587,4,0,587
1555,1,0,0,587,7,1,587
1556,13207,0,0,588,4,0,588
1557,3,0,0,588,7,1,588
1558,13203,0,0,589,4,0,589
1559,4,0,0,589,7,1,589
1560,13206,0,0,590,4,0,590
1561,5,0,0,590,7,1,590
1562,4,0,0,591,1,0,591
1563,5,0,0,592,1,0,592
1564,8,0,0,593,7,0,593
1565,3,0,0,593,1,1,593
1566,13208,0,0,593,4,2,593
1567,8,0,0,594,7,0,594
1568,3,0,0,594,1,1,594
1569,13208,0,0,594,4,2,594
1570,4,0,0,594,3,3,594
1571,3,0,0,595,3,0,595
1572,2,0,0,595,1,1,595
1573,-4,0,0,596,1,0,596
1575,-3,0,0,597,1,0,597
1578,-2,0,0,598,1,0,598
1581,-1,0,0,599,1,0,599
1584,0,0,0,600,0,0,600
1585,0,0,0,601,0,0,601
1586,13210,0,0,602,4,0,602
1587,942,0,0,602,11,1,602
1588,32,6666,0,603,2,0,603
1589,36,6666,0,604,2,0,604
1590,49,6666,0,605,2,0,605
1591,32,6666,0,606,2,0,606
1592,40,6666,0,607,2,0,607
1593,1,7,0,608,6,0,608
1594,8,0,0,609,1,0,609
1595,0,1,0,610,9,0,610
1596,0,0,0,611,0,0,611
1597,0,0,0,612,0,0,612
1598,0,0,0,613,0,0,613
1599,0,0,0,614,0,0,614
1600,948,1,0,615,13,0,615
1603,8,0,0,617,7,0,617
1604,4,0,0,617,1,1,617
1605,13217,0,0,617,4,2,617
1606,8,0,0,618,7,0,618
1607,5,0,0,618,1,1,618
1608,13218,0,0,618,4,2,618
1609,8,0,0,619,7,0,619
1610,4,0,0,619,1,1,619
1611,13217,0,0,619,4,2,619
1612,4,0,0,619,3,3,619
1613,8,0,0,620,7,0,620
1614,5,0,0,620,1,1,620
1615,13218,0,0,620,4,2,620
1616,4,0,0,620,3,3,620
1617,0,0,0,621,0,0,621
1618,1,0,0,622,1,0,622
1619,2,0,0,623,1,0,623
1620,3,0,0,624,1,0,624
1621,4,0,0,625,1,0,625
1622,5,0,0,626,1,0,626
1623,6,0,0,627,1,0,627
1624,7,0,0,628,1,0,628
1625,8,0,0,629,1,0,629
1626,9,0,0,630,1,0,630
1627,10,0,0,631,1,0,631
1628,11,0,0,632,1,0,632
1629,12,0,0,633,1,0,633
1630,13,0,0,634,1,0,634
1631,14,0,0,635,1,0,635
1632,15,0,0,636,1,0,636
1633,16,0,0,637,1,0,637
1634,17,0,0,638,1,0,638
1635,18,0,0,639,1,0,639
1636,19,0,0,640,1,0,640
1637,20,0,0,641,1,0,641
1638,3,0,0,642,7,0,642
1639,13145,0,0,642,4,1,642
1640,0,0,0,643,0,0,643
1642,4,0,0,644,1,0,644
1643,11428,1,0,644,4,1,644
1644,949,0,0,645,13,0,645
1645,13220,0,0,645,4,1,645
1646,6,0,0,646,1,0,646
1647,11428,1,0,646,4,1,646
1649,0,0,0,647,0,0,647
1650,12,1,0,646,9,2,646
1651,60647,0,0,1,12,5,1
1652,4,0,0,642,3,2,642
1653,5,0,0,648,1,0,648
1654,13222,0,0,648,4,1,648
1655,4,0,0,648,3,2,648
1656,0,0,0,649,0,0,649
1657,0,0,0,650,0,0,650
1658,4,0,0,651,3,0,651
1659,3,0,0,651,1,1,651
1660,12,0,0,651,9,2,651
1661,13225,2,0,652,4,0,652
1662,13225,2,0,653,4,0,653
1663,3,0,0,642,1,3,642
1671,949,0,0,656,13,0,656
1672,11428,1,0,656,4,1,656
1674,55475,0,0,576,12,3,576
1675,55475,0,0,575,12,3,575
1676,55475,0,0,545,12,3,545
1677,55475,0,0,15,12,3,15
1678,52786,0,0,171,12,3,171
1679,52786,0,0,577,12,3,577
1680,6,1,0,657,9,0,657
1681,11,1,0,658,9,0,658
1682,12,1,0,659,9,0,659
1683,3,1,0,660,9,0,660
1684,1,1,0,661,9,0,661
1685,9,1,0,662,9,0,662
1686,5,1,0,663,9,0,663
1687,4,0,0,657,3,1,657
1688,12,0,0,44,9,2,44
1689,12,0,0,448,9,2,448
1690,12,0,0,499,9,2,499
1691,12,0,0,546,9,2,546
1692,12,0,0,547,9,2,547
1693,12,0,0,560,9,2,560
1694,12,0,0,561,9,2,561
1695,12,0,0,562,9,2,562
1696,12,0,0,571,9,2,571
1697,12,0,0,644,9,2,644
1698,12,0,0,645,9,2,645
1699,12,0,0,656,9,2,656
1700,12,0,0,523,9,1,523
1701,12,0,0,563,9,1,563
1702,12,0,0,564,9,1,564
1703,12,0,0,565,9,1,565
1704,12,0,0,572,9,1,572
